# ---------------------------------- Disclaimer -----------------------------------------,,,,,,,
# The reservoir data contained in this file are best estimates generated by the Texas    ,,,,,,,
# Water Development Board(TWDB) using data collected by various data providers as well   ,,,,,,,
# as by TWDB. For a detailed explaination of the methodology used please visit:          ,,,,,,,
#                                                                                        ,,,,,,,
#     http://waterdatafortexas.org/reservoirs/methodology                                ,,,,,,,
#                                                                                        ,,,,,,,
# TWDB makes no warranties(including no warranties as to merchantability or fitness)     ,,,,,,,
# either expressed or implied with respect to the data or its fitness for any specific   ,,,,,,,
# application.                                                                           ,,,,,,,
# ---------------------------------------------------------------------------------------,,,,,,,
# ,,,,,,,
# Definitions:,,,,,,,
#     reservoir_storage = actual storage at measured lake elevation,,,,,,,
#     dead_pool_capacity = storage at dead pool elevation,,,,,,,
#     conservation_capacity = storage at conservation pool elevation - dead pool capacity,,,,,,,
#     conservation_storage = reservoir storage - dead pool capacity (note: conservation storage is capped at conservation capacity),,,,,,,
#     percent_full = 100 * conservation storage/conservation capacity,,,,,,,
# ,,,,,,,
#     for more detailed explanations see http://waterdatafortexas.org/reservoirs/glossary,,,,,,,
# ,,,,,,,
# Estimated daily average data for Elephant Butte Lake,,,,,,,
#     generated: 2023-03-31T21:24:54.480746 UTC,,,,,,,
#     url: https://waterdatafortexas.org/reservoirs/individual/elephant-butte.csv,,,,,,,
# ,,,,,,,
# Footnote:,,,,,,,
#     ,,,,,,,
#         Elephant Butte Lake (located in New Mexico) is governed by the Rio Grande,,,,,,,
#         Compact. The Rio Grande Compact is an interstate compact signed in 1938,,,,,,,
"#         between the states of Colorado, New Mexico and Texas and approved by the",,,,,,,
"#         U.S. Congress, to equitably apportion the waters of the Rio Grande Basin.",,,,,,,
#         Water from the lake supplies irrigation water as well as a portion of El,,,,,,,
#         Paso's supply when available.,,,,,,,
#     ,,,,,,,
# ,,,,,,,
# Elevation-Area-Capacity rating curve(s) used:,,,,,,,
#     https://waterdatafortexas.org/reservoirs/individual/elephant-butte/rating-curve/USBR/2019-11-01,,,,,,,
# ,,,,,,,
# Conservation pool elevation(s) used:,,,,,,,
#     4407.0 feet above NGVD29 -43.3 (End date: 2020-01-01),,,,,,,
#     4406.297704 feet above NGVD29 -43.3 (Start date to end date: 2020-01-01 to 2020-04-01),,,,,,,
"#     4405.587736 feet above NGVD29 -43.3 (Start date: 2020-04-01, Seasonal: April 1 to October 1)",,,,,,,
"#     4406.297704 feet above NGVD29 -43.3 (Start date: 2020-04-01, Seasonal: October 1 to April 1)",,,,,,,
# ,,,,,,,
# Dead pool elevation(s) used:,,,,,,,
#     4231.5 feet above NGVD29 -43.3,,,,,,,
# ,,,,,,,
# Vertical datum(s) used:,,,,,,,
#     NGVD29 -43.3,,,,,,,
# ,,,,,,,
# Units:,,,,,,,
#     date: YYYY-MM-DD,,,,,,,
#     water_level: feet above vertical datum,,,,,,,
#     surface_area: acres,,,,,,,
#     storages: acre-feet,,,,,,,
# ,,,,,,,
# ,,,,,,,
date,water_level,surface_area,reservoir_storage,conservation_storage,percent_full,conservation_capacity,dead_pool_capacity
9/27/1977,4296.53,4824.62,97427,97427,4.8,2010900,0
9/28/1977,4296.54,4826.1,97476,97476,4.8,2010900,0
9/29/1977,4296.56,4829.07,97572,97572,4.9,2010900,0
9/30/1977,4296.55,4827.58,97524,97524,4.8,2010900,0
10/1/1977,4296.54,4826.1,97476,97476,4.8,2010900,0
10/2/1977,4296.55,4827.58,97524,97524,4.8,2010900,0
10/3/1977,4296.56,4829.07,97572,97572,4.9,2010900,0
10/4/1977,4296.6,4834.99,97765,97765,4.9,2010900,0
10/5/1977,4296.64,4840.91,97959,97959,4.9,2010900,0
10/6/1977,4296.67,4845.36,98104,98104,4.9,2010900,0
10/7/1977,4296.7,4849.8,98249,98249,4.9,2010900,0
10/8/1977,4296.76,4858.69,98541,98541,4.9,2010900,0
10/9/1977,4296.79,4863.13,98687,98687,4.9,2010900,0
10/10/1977,4296.8,4864.61,98735,98735,4.9,2010900,0
10/11/1977,4296.82,4867.57,98833,98833,4.9,2010900,0
10/12/1977,4296.86,4873.5,99027,99027,4.9,2010900,0
10/13/1977,4296.9,4879.42,99222,99222,4.9,2010900,0
10/14/1977,4296.93,4883.86,99369,99369,4.9,2010900,0
10/15/1977,4296.96,4888.31,99516,99516,4.9,2010900,0
10/16/1977,4296.97,4889.79,99564,99564,5,2010900,0
10/17/1977,4297,4894.23,99711,99711,5,2010900,0
10/18/1977,4297.05,4901.64,99956,99956,5,2010900,0
10/19/1977,4297.07,4904.6,100054,100054,5,2010900,0
10/20/1977,4297.08,4906.08,100103,100103,5,2010900,0
10/21/1977,4297.09,4907.56,100152,100152,5,2010900,0
10/22/1977,4297.1,4909.04,100201,100201,5,2010900,0
10/23/1977,4297.12,4912,100300,100300,5,2010900,0
10/24/1977,4297.15,4916.44,100447,100447,5,2010900,0
10/25/1977,4297.17,4919.4,100545,100545,5,2010900,0
10/26/1977,4297.2,4923.84,100693,100693,5,2010900,0
10/27/1977,4297.21,4925.32,100742,100742,5,2010900,0
10/28/1977,4297.24,4929.76,100890,100890,5,2010900,0
10/29/1977,4297.25,4931.24,100939,100939,5,2010900,0
10/30/1977,4297.27,4934.21,101038,101038,5,2010900,0
10/31/1977,4297.28,4935.69,101087,101087,5,2010900,0
11/1/1977,4297.3,4938.65,101186,101186,5,2010900,0
11/2/1977,4297.34,4944.57,101384,101384,5,2010900,0
11/3/1977,4297.4,4953.46,101681,101681,5.1,2010900,0
11/4/1977,4297.44,4959.38,101879,101879,5.1,2010900,0
11/5/1977,4297.49,4966.79,102127,102127,5.1,2010900,0
11/6/1977,4297.52,4971.23,102276,102276,5.1,2010900,0
11/7/1977,4297.54,4974.19,102376,102376,5.1,2010900,0
11/8/1977,4297.59,4981.6,102624,102624,5.1,2010900,0
11/9/1977,4297.64,4989,102874,102874,5.1,2010900,0
11/10/1977,4297.75,5005.3,103424,103424,5.1,2010900,0
11/11/1977,4297.87,5023.07,104025,104025,5.2,2010900,0
11/12/1977,4297.99,5040.84,104629,104629,5.2,2010900,0
11/13/1977,4298.13,5063.68,105336,105336,5.2,2010900,0
11/14/1977,4298.31,5093.26,106250,106250,5.3,2010900,0
11/15/1977,4298.49,5122.84,107170,107170,5.3,2010900,0
11/16/1977,4298.66,5150.77,108043,108043,5.4,2010900,0
11/17/1977,4298.79,5172.14,108714,108714,5.4,2010900,0
11/18/1977,4298.93,5195.14,109440,109440,5.4,2010900,0
11/19/1977,4299.09,5221.43,110273,110273,5.5,2010900,0
11/20/1977,4299.24,5246.08,111058,111058,5.5,2010900,0
11/21/1977,4299.37,5267.44,111742,111742,5.6,2010900,0
11/22/1977,4299.53,5293.73,112587,112587,5.6,2010900,0
11/23/1977,4299.68,5318.37,113382,113382,5.6,2010900,0
11/24/1977,4299.8,5338.1,114022,114022,5.7,2010900,0
11/25/1977,4299.96,5364.39,114878,114878,5.7,2010900,0
11/26/1977,4300.11,5391.87,115685,115685,5.8,2010900,0
11/27/1977,4300.28,5424.18,116604,116604,5.8,2010900,0
11/28/1977,4300.45,5456.5,117529,117529,5.8,2010900,0
11/29/1977,4300.55,5475.5,118076,118076,5.9,2010900,0
11/30/1977,4300.66,5496.42,118679,118679,5.9,2010900,0
12/1/1977,4300.78,5519.22,119340,119340,5.9,2010900,0
12/2/1977,4300.9,5542.03,120003,120003,6,2010900,0
12/3/1977,4301.07,5574.35,120949,120949,6,2010900,0
12/4/1977,4301.19,5597.16,121619,121619,6,2010900,0
12/5/1977,4301.34,5625.66,122461,122461,6.1,2010900,0
12/6/1977,4301.49,5654.18,123306,123306,6.1,2010900,0
12/7/1977,4301.64,5682.69,124157,124157,6.2,2010900,0
12/8/1977,4301.8,5713.1,125068,125068,6.2,2010900,0
12/9/1977,4301.92,5735.91,125755,125755,6.3,2010900,0
12/10/1977,4302.05,5760.8,126503,126503,6.3,2010900,0
12/11/1977,4302.21,5791.79,127427,127427,6.3,2010900,0
12/12/1977,4302.34,5816.95,128181,128181,6.4,2010900,0
12/13/1977,4302.49,5845.99,129056,129056,6.4,2010900,0
12/14/1977,4302.69,5884.72,130229,130229,6.5,2010900,0
12/15/1977,4303,5944.74,132063,132063,6.6,2010900,0
12/16/1977,4303.25,5993.14,133555,133555,6.6,2010900,0
12/17/1977,4303.5,6041.55,135059,135059,6.7,2010900,0
12/18/1977,4303.75,6089.95,136576,136576,6.8,2010900,0
12/19/1977,4303.92,6122.86,137614,137614,6.8,2010900,0
12/20/1977,4304.02,6141.67,138227,138227,6.9,2010900,0
12/21/1977,4304.15,6163.18,139027,139027,6.9,2010900,0
12/22/1977,4304.29,6186.34,139891,139891,7,2010900,0
12/23/1977,4304.41,6206.2,140635,140635,7,2010900,0
12/24/1977,4304.54,6227.71,141443,141443,7,2010900,0
12/25/1977,4304.64,6244.25,142067,142067,7.1,2010900,0
12/26/1977,4304.78,6267.41,142943,142943,7.1,2010900,0
12/27/1977,4304.9,6287.26,143696,143696,7.1,2010900,0
12/28/1977,4305.07,6315.39,144767,144767,7.2,2010900,0
12/29/1977,4305.22,6340.2,145716,145716,7.2,2010900,0
12/30/1977,4305.35,6361.71,146542,146542,7.3,2010900,0
12/31/1977,4305.5,6386.52,147498,147498,7.3,2010900,0
1/1/1978,4305.63,6408.03,148330,148330,7.4,2010900,0
1/2/1978,4305.77,6431.2,149228,149228,7.4,2010900,0
1/3/1978,4305.91,6454.35,150130,150130,7.5,2010900,0
1/4/1978,4306.07,6481.03,151165,151165,7.5,2010900,0
1/5/1978,4306.22,6506.29,152139,152139,7.6,2010900,0
1/6/1978,4306.36,6529.85,153052,153052,7.6,2010900,0
1/7/1978,4306.48,6550.05,153837,153837,7.7,2010900,0
1/8/1978,4306.6,6570.26,154624,154624,7.7,2010900,0
1/9/1978,4306.75,6595.51,155611,155611,7.7,2010900,0
1/10/1978,4306.88,6617.39,156470,156470,7.8,2010900,0
1/11/1978,4307.02,6640.97,157398,157398,7.8,2010900,0
1/12/1978,4307.17,6666.22,158396,158396,7.9,2010900,0
1/13/1978,4307.29,6686.43,159197,159197,7.9,2010900,0
1/14/1978,4307.42,6708.31,160068,160068,8,2010900,0
1/15/1978,4307.55,6730.2,160942,160942,8,2010900,0
1/16/1978,4307.8,6772.28,162629,162629,8.1,2010900,0
1/17/1978,4307.88,6785.75,163172,163172,8.1,2010900,0
1/18/1978,4308.02,6809.35,164123,164123,8.2,2010900,0
1/19/1978,4308.12,6826.36,164805,164805,8.2,2010900,0
1/20/1978,4308.3,6856.98,166036,166036,8.3,2010900,0
1/21/1978,4308.45,6882.5,167067,167067,8.3,2010900,0
1/22/1978,4308.6,6908,168101,168101,8.4,2010900,0
1/23/1978,4308.74,6931.81,169070,169070,8.4,2010900,0
1/24/1978,4308.89,6957.33,170112,170112,8.5,2010900,0
1/25/1978,4309.02,6979.44,171018,171018,8.5,2010900,0
1/26/1978,4309.15,7001.55,171926,171926,8.5,2010900,0
1/27/1978,4309.33,7032.16,173190,173190,8.6,2010900,0
1/28/1978,4309.48,7057.68,174246,174246,8.7,2010900,0
1/29/1978,4309.6,7078.09,175094,175094,8.7,2010900,0
1/30/1978,4309.77,7107,176300,176300,8.8,2010900,0
1/31/1978,4309.91,7130.81,177297,177297,8.8,2010900,0
2/1/1978,4310.1,7161.88,178654,178654,8.9,2010900,0
2/2/1978,4310.16,7171.34,179085,179085,8.9,2010900,0
2/3/1978,4310.3,7193.4,180090,180090,9,2010900,0
2/4/1978,4310.46,7218.62,181243,181243,9,2010900,0
2/5/1978,4310.6,7240.68,182255,182255,9.1,2010900,0
2/6/1978,4310.74,7262.74,183271,183271,9.1,2010900,0
2/7/1978,4310.9,7287.96,184434,184434,9.2,2010900,0
2/8/1978,4311.04,7310.01,185456,185456,9.2,2010900,0
2/9/1978,4311.19,7333.65,186555,186555,9.3,2010900,0
2/10/1978,4311.3,7350.99,187362,187362,9.3,2010900,0
2/11/1978,4311.45,7374.63,188467,188467,9.4,2010900,0
2/12/1978,4311.6,7398.27,189575,189575,9.4,2010900,0
2/13/1978,4311.73,7418.76,190538,190538,9.5,2010900,0
2/14/1978,4311.9,7445.55,191801,191801,9.5,2010900,0
2/15/1978,4312.03,7467.01,192771,192771,9.6,2010900,0
2/16/1978,4312.19,7497.39,193968,193968,9.6,2010900,0
2/17/1978,4312.32,7522.08,194944,194944,9.7,2010900,0
2/18/1978,4312.44,7544.87,195848,195848,9.7,2010900,0
2/19/1978,4312.59,7573.35,196982,196982,9.8,2010900,0
2/20/1978,4312.72,7598.04,197968,197968,9.8,2010900,0
2/21/1978,4312.85,7622.74,198957,198957,9.9,2010900,0
2/22/1978,4312.98,7647.42,199950,199950,9.9,2010900,0
2/23/1978,4312.88,7628.43,199186,199186,9.9,2010900,0
2/24/1978,4312.99,7649.32,200026,200026,9.9,2010900,0
2/25/1978,4313.1,7670.21,200869,200869,10,2010900,0
2/26/1978,4313.21,7691.1,201714,201714,10,2010900,0
2/27/1978,4313.32,7711.99,202561,202561,10.1,2010900,0
2/28/1978,4313.45,7736.68,203565,203565,10.1,2010900,0
3/1/1978,4313.58,7761.36,204573,204573,10.2,2010900,0
3/2/1978,4313.73,7789.85,205739,205739,10.2,2010900,0
3/3/1978,4313.87,7816.43,206831,206831,10.3,2010900,0
3/4/1978,4313.98,7837.33,207692,207692,10.3,2010900,0
3/5/1978,4314.14,7867.47,208949,208949,10.4,2010900,0
3/6/1978,4314.31,7899.44,210289,210289,10.5,2010900,0
3/7/1978,4314.48,7931.41,211634,211634,10.5,2010900,0
3/8/1978,4314.62,7957.74,212747,212747,10.6,2010900,0
3/9/1978,4314.68,7969.02,213225,213225,10.6,2010900,0
3/10/1978,4314.7,7972.78,213384,213384,10.6,2010900,0
3/11/1978,4314.68,7969.02,213225,213225,10.6,2010900,0
3/12/1978,4314.66,7965.26,213065,213065,10.6,2010900,0
3/13/1978,4314.64,7961.5,212906,212906,10.6,2010900,0
3/14/1978,4314.62,7957.74,212747,212747,10.6,2010900,0
3/15/1978,4314.6,7953.98,212587,212587,10.6,2010900,0
3/16/1978,4314.56,7946.46,212270,212270,10.6,2010900,0
3/17/1978,4314.51,7937.05,211872,211872,10.5,2010900,0
3/18/1978,4314.44,7923.89,211317,211317,10.5,2010900,0
3/19/1978,4314.37,7910.73,210763,210763,10.5,2010900,0
3/20/1978,4314.29,7895.68,210131,210131,10.4,2010900,0
3/21/1978,4314.18,7874.99,209264,209264,10.4,2010900,0
3/22/1978,4313.94,7829.73,207379,207379,10.3,2010900,0
3/23/1978,4313.74,7791.75,205817,205817,10.2,2010900,0
3/24/1978,4313.45,7736.68,203565,203565,10.1,2010900,0
3/25/1978,4313.21,7691.1,201714,201714,10,2010900,0
3/26/1978,4312.98,7647.42,199950,199950,9.9,2010900,0
3/27/1978,4312.75,7603.74,198196,198196,9.9,2010900,0
3/28/1978,4312.51,7558.16,196377,196377,9.8,2010900,0
3/29/1978,4312.58,7571.45,196906,196906,9.8,2010900,0
3/30/1978,4312.03,7467.01,192771,192771,9.6,2010900,0
3/31/1978,4311.79,7428.21,190983,190983,9.5,2010900,0
4/1/1978,4311.6,7398.27,189575,189575,9.4,2010900,0
4/2/1978,4311.26,7344.69,187068,187068,9.3,2010900,0
4/3/1978,4311.03,7308.44,185383,185383,9.2,2010900,0
4/4/1978,4310.78,7269.05,183561,183561,9.1,2010900,0
4/5/1978,4310.53,7229.65,181749,181749,9,2010900,0
4/6/1978,4310.3,7193.4,180090,180090,9,2010900,0
4/7/1978,4310.02,7149.27,178082,178082,8.9,2010900,0
4/8/1978,4309.7,7095.1,175803,175803,8.7,2010900,0
4/9/1978,4309.44,7050.87,173964,173964,8.7,2010900,0
4/10/1978,4309.18,7006.66,172137,172137,8.6,2010900,0
4/11/1978,4308.88,6955.63,170042,170042,8.5,2010900,0
4/12/1978,4308.58,6904.6,167963,167963,8.4,2010900,0
4/13/1978,4308.29,6855.28,165968,165968,8.3,2010900,0
4/14/1978,4307.95,6797.54,163647,163647,8.1,2010900,0
4/15/1978,4307.8,6772.28,162629,162629,8.1,2010900,0
4/16/1978,4307.67,6750.4,161750,161750,8,2010900,0
4/17/1978,4307.48,6718.41,160471,160471,8,2010900,0
4/18/1978,4307.45,6713.36,160269,160269,8,2010900,0
4/19/1978,4307.5,6721.78,160605,160605,8,2010900,0
4/20/1978,4307.53,6726.83,160807,160807,8,2010900,0
4/21/1978,4307.58,6735.24,161143,161143,8,2010900,0
4/22/1978,4307.56,6731.88,161009,161009,8,2010900,0
4/23/1978,4307.56,6731.88,161009,161009,8,2010900,0
4/24/1978,4307.57,6733.56,161076,161076,8,2010900,0
4/25/1978,4307.56,6731.88,161009,161009,8,2010900,0
4/26/1978,4307.59,6736.93,161211,161211,8,2010900,0
4/27/1978,4307.6,6738.61,161278,161278,8,2010900,0
4/28/1978,4307.6,6738.61,161278,161278,8,2010900,0
4/29/1978,4307.59,6736.93,161211,161211,8,2010900,0
4/30/1978,4307.58,6735.24,161143,161143,8,2010900,0
5/1/1978,4307.64,6745.35,161548,161548,8,2010900,0
5/2/1978,4307.67,6750.4,161750,161750,8,2010900,0
5/3/1978,4307.9,6789.12,163307,163307,8.1,2010900,0
5/4/1978,4308.27,6851.88,165831,165831,8.2,2010900,0
5/5/1978,4308.4,6873.99,166723,166723,8.3,2010900,0
5/6/1978,4308.44,6880.79,166998,166998,8.3,2010900,0
5/7/1978,4308.59,6906.3,168032,168032,8.4,2010900,0
5/8/1978,4309.02,6979.44,171018,171018,8.5,2010900,0
5/9/1978,4309.4,7044.07,173682,173682,8.6,2010900,0
5/10/1978,4309.75,7103.6,176158,176158,8.8,2010900,0
5/11/1978,4310.04,7152.42,178225,178225,8.9,2010900,0
5/12/1978,4310.31,7194.98,180162,180162,9,2010900,0
5/13/1978,4310.47,7220.19,181315,181315,9,2010900,0
5/14/1978,4310.6,7240.68,182255,182255,9.1,2010900,0
5/15/1978,4310.91,7289.54,184507,184507,9.2,2010900,0
5/16/1978,4311.27,7346.26,187142,187142,9.3,2010900,0
5/17/1978,4311.6,7398.27,189575,189575,9.4,2010900,0
5/18/1978,4311.97,7456.58,192323,192323,9.6,2010900,0
5/19/1978,4312.34,7525.88,195095,195095,9.7,2010900,0
5/20/1978,4312.78,7609.44,198424,198424,9.9,2010900,0
5/21/1978,4313.2,7689.2,201637,201637,10,2010900,0
5/22/1978,4313.65,7774.65,205116,205116,10.2,2010900,0
5/23/1978,4314.17,7873.11,209185,209185,10.4,2010900,0
5/24/1978,4314.66,7965.26,213065,213065,10.6,2010900,0
5/25/1978,4315.2,8066.81,217394,217394,10.8,2010900,0
5/26/1978,4315.69,8158.96,221369,221369,11,2010900,0
5/27/1978,4316.2,8256.28,225555,225555,11.2,2010900,0
5/28/1978,4316.69,8351.64,229624,229624,11.4,2010900,0
5/29/1978,4317.12,8435.33,233233,233233,11.6,2010900,0
5/30/1978,4317.55,8519.02,236878,236878,11.8,2010900,0
5/31/1978,4317.68,8544.33,237987,237987,11.8,2010900,0
6/1/1978,4317.74,8556,238500,238500,11.9,2010900,0
6/2/1978,4317.81,8569.63,239100,239100,11.9,2010900,0
6/3/1978,4317.83,8573.52,239271,239271,11.9,2010900,0
6/4/1978,4317.9,8587.14,239872,239872,11.9,2010900,0
6/5/1978,4317.95,8596.87,240301,240301,11.9,2010900,0
6/6/1978,4318,8606.6,240731,240731,12,2010900,0
6/7/1978,4318.1,8626.07,241593,241593,12,2010900,0
6/8/1978,4318.21,8647.48,242543,242543,12.1,2010900,0
6/9/1978,4318.23,8651.37,242716,242716,12.1,2010900,0
6/10/1978,4318.3,8664.99,243322,243322,12.1,2010900,0
6/11/1978,4318.35,8674.73,243756,243756,12.1,2010900,0
6/12/1978,4318.32,8668.88,243495,243495,12.1,2010900,0
6/13/1978,4318.3,8664.99,243322,243322,12.1,2010900,0
6/14/1978,4318.25,8655.26,242889,242889,12.1,2010900,0
6/15/1978,4318.07,8620.23,241334,241334,12,2010900,0
6/16/1978,4317.9,8587.14,239872,239872,11.9,2010900,0
6/17/1978,4317.78,8563.79,238843,238843,11.9,2010900,0
6/18/1978,4317.54,8517.07,236793,236793,11.8,2010900,0
6/19/1978,4317.33,8476.21,235009,235009,11.7,2010900,0
6/20/1978,4317.13,8437.28,233317,233317,11.6,2010900,0
6/21/1978,4316.95,8402.24,231802,231802,11.5,2010900,0
6/22/1978,4316.8,8373.05,230543,230543,11.5,2010900,0
6/23/1978,4316.64,8341.91,229206,229206,11.4,2010900,0
6/24/1978,4316.46,8306.88,227708,227708,11.3,2010900,0
6/25/1978,4316.22,8260.17,225720,225720,11.2,2010900,0
6/26/1978,4316,8217.26,223907,223907,11.1,2010900,0
6/27/1978,4315.93,8204.09,223333,223333,11.1,2010900,0
6/28/1978,4315.63,8147.67,220880,220880,11,2010900,0
6/29/1978,4315.57,8136.39,220391,220391,11,2010900,0
6/30/1978,4315.4,8104.42,219011,219011,10.9,2010900,0
7/1/1978,4315.3,8085.62,218201,218201,10.9,2010900,0
7/2/1978,4315.26,8078.1,217878,217878,10.8,2010900,0
7/3/1978,4315.12,8051.77,216749,216749,10.8,2010900,0
7/4/1978,4314.94,8017.91,215303,215303,10.7,2010900,0
7/5/1978,4314.68,7969.02,213225,213225,10.6,2010900,0
7/6/1978,4314.36,7908.85,210684,210684,10.5,2010900,0
7/7/1978,4314.2,7878.75,209421,209421,10.4,2010900,0
7/8/1978,4313.85,7812.64,206675,206675,10.3,2010900,0
7/9/1978,4313.5,7746.17,203952,203952,10.1,2010900,0
7/10/1978,4313.28,7704.39,202253,202253,10.1,2010900,0
7/11/1978,4312.73,7599.94,198044,198044,9.8,2010900,0
7/12/1978,4312.32,7522.08,194944,194944,9.7,2010900,0
7/13/1978,4311.9,7445.55,191801,191801,9.5,2010900,0
7/14/1978,4311.6,7398.27,189575,189575,9.4,2010900,0
7/15/1978,4311.33,7355.72,187583,187583,9.3,2010900,0
7/16/1978,4311.03,7308.44,185383,185383,9.2,2010900,0
7/17/1978,4310.75,7264.32,183343,183343,9.1,2010900,0
7/18/1978,4310.47,7220.19,181315,181315,9,2010900,0
7/19/1978,4310.14,7168.18,178941,178941,8.9,2010900,0
7/20/1978,4309.73,7100.2,176016,176016,8.8,2010900,0
7/21/1978,4309.4,7044.07,173682,173682,8.6,2010900,0
7/22/1978,4309.08,6989.65,171437,171437,8.5,2010900,0
7/23/1978,4308.78,6938.62,169347,169347,8.4,2010900,0
7/24/1978,4308.5,6891,167411,167411,8.3,2010900,0
7/25/1978,4308.18,6836.57,165215,165215,8.2,2010900,0
7/26/1978,4307.9,6789.12,163307,163307,8.1,2010900,0
7/27/1978,4307.58,6735.24,161143,161143,8,2010900,0
7/28/1978,4307.23,6676.32,158796,158796,7.9,2010900,0
7/29/1978,4306.88,6617.39,156470,156470,7.8,2010900,0
7/30/1978,4306.48,6550.05,153837,153837,7.7,2010900,0
7/31/1978,4306.09,6484.4,151295,151295,7.5,2010900,0
8/1/1978,4305.83,6441.12,149615,149615,7.4,2010900,0
8/2/1978,4305.44,6376.6,147115,147115,7.3,2010900,0
8/3/1978,4305.12,6323.66,145083,145083,7.2,2010900,0
8/4/1978,4304.74,6260.79,142692,142692,7.1,2010900,0
8/5/1978,4304.34,6194.62,140201,140201,7,2010900,0
8/6/1978,4303.96,6130.61,137859,137859,6.9,2010900,0
8/7/1978,4303.55,6051.23,135362,135362,6.7,2010900,0
8/8/1978,4303.12,5967.97,132778,132778,6.6,2010900,0
8/9/1978,4302.75,5896.34,130583,130583,6.5,2010900,0
8/10/1978,4302.4,5828.57,128531,128531,6.4,2010900,0
8/11/1978,4302.01,5753.06,126272,126272,6.3,2010900,0
8/12/1978,4301.59,5673.19,123873,123873,6.2,2010900,0
8/13/1978,4301.17,5593.36,121507,121507,6,2010900,0
8/14/1978,4300.72,5507.82,119009,119009,5.9,2010900,0
8/15/1978,4300.31,5429.88,116767,116767,5.8,2010900,0
8/16/1978,4299.8,5338.1,114022,114022,5.7,2010900,0
8/17/1978,4299.4,5272.37,111900,111900,5.6,2010900,0
8/18/1978,4298.96,5200.07,109596,109596,5.5,2010900,0
8/19/1978,4298.6,5140.91,107734,107734,5.4,2010900,0
8/20/1978,4298.32,5094.91,106301,106301,5.3,2010900,0
8/21/1978,4297.92,5030.47,104277,104277,5.2,2010900,0
8/22/1978,4297.51,4969.75,102226,102226,5.1,2010900,0
8/23/1978,4296.9,4879.42,99222,99222,4.9,2010900,0
8/24/1978,4296.23,4780.19,95987,95987,4.8,2010900,0
8/25/1978,4295.56,4679.32,92817,92817,4.6,2010900,0
8/26/1978,4294.84,4569.99,89488,89488,4.5,2010900,0
8/27/1978,4294.16,4466.74,86415,86415,4.3,2010900,0
8/28/1978,4293.41,4347.81,83109,83109,4.1,2010900,0
8/29/1978,4292.72,4237.15,80147,80147,4,2010900,0
8/30/1978,4291.99,4119.99,77097,77097,3.8,2010900,0
8/31/1978,4291.25,3995.81,74094,74094,3.7,2010900,0
9/1/1978,4290.99,3952.18,73061,73061,3.6,2010900,0
9/2/1978,4290.76,3913.59,72157,72157,3.6,2010900,0
9/3/1978,4290.53,3874.99,71261,71261,3.5,2010900,0
9/4/1978,4290.42,3856.53,70836,70836,3.5,2010900,0
9/5/1978,4290.4,3853.17,70758,70758,3.5,2010900,0
9/6/1978,4290.4,3853.17,70758,70758,3.5,2010900,0
9/7/1978,4290.4,3853.17,70758,70758,3.5,2010900,0
9/8/1978,4290.4,3853.17,70758,70758,3.5,2010900,0
9/9/1978,4290.39,3851.49,70720,70720,3.5,2010900,0
9/10/1978,4290.32,3839.75,70451,70451,3.5,2010900,0
9/11/1978,4290.31,3838.07,70412,70412,3.5,2010900,0
9/12/1978,4290.28,3833.03,70297,70297,3.5,2010900,0
9/13/1978,4290.23,3824.64,70106,70106,3.5,2010900,0
9/14/1978,4290.22,3822.97,70068,70068,3.5,2010900,0
9/15/1978,4290.25,3828,70182,70182,3.5,2010900,0
9/16/1978,4290.2,3819.61,69991,69991,3.5,2010900,0
9/17/1978,4290.2,3819.61,69991,69991,3.5,2010900,0
9/18/1978,4290.3,3836.39,70374,70374,3.5,2010900,0
9/19/1978,4290.36,3846.46,70605,70605,3.5,2010900,0
9/20/1978,4290.39,3851.49,70720,70720,3.5,2010900,0
9/21/1978,4290.38,3849.81,70681,70681,3.5,2010900,0
9/22/1978,4290.39,3851.49,70720,70720,3.5,2010900,0
9/23/1978,4290.4,3853.17,70758,70758,3.5,2010900,0
9/24/1978,4290.42,3856.53,70836,70836,3.5,2010900,0
9/25/1978,4290.48,3866.6,71067,71067,3.5,2010900,0
9/26/1978,4290.47,3864.92,71029,71029,3.5,2010900,0
9/27/1978,4290.48,3866.6,71067,71067,3.5,2010900,0
9/28/1978,4290.5,3869.96,71144,71144,3.5,2010900,0
9/29/1978,4290.5,3869.96,71144,71144,3.5,2010900,0
9/30/1978,4290.5,3869.96,71144,71144,3.5,2010900,0
10/1/1978,4290.53,3874.99,71261,71261,3.5,2010900,0
10/2/1978,4290.56,3880.03,71377,71377,3.5,2010900,0
10/3/1978,4290.53,3874.99,71261,71261,3.5,2010900,0
10/4/1978,4290.54,3876.67,71300,71300,3.5,2010900,0
10/5/1978,4290.52,3873.32,71222,71222,3.5,2010900,0
10/6/1978,4290.51,3871.64,71183,71183,3.5,2010900,0
10/7/1978,4290.5,3869.96,71144,71144,3.5,2010900,0
10/8/1978,4290.49,3868.28,71106,71106,3.5,2010900,0
10/9/1978,4290.49,3868.28,71106,71106,3.5,2010900,0
10/10/1978,4290.48,3866.6,71067,71067,3.5,2010900,0
10/11/1978,4290.48,3866.6,71067,71067,3.5,2010900,0
10/12/1978,4290.42,3856.53,70836,70836,3.5,2010900,0
